anio_key,divipola_key,nombre_municipio_referencia,nombre_departamento,orden_entidad,HHI,nivel_concentracion,total_contratos,total_proveedores,inversion_total
2019,68250,El Peñón,Santander,TERRITORIAL,612.1964782619344,baja,404,200,8304046224
2019,50251,El Castillo,Meta,TERRITORIAL,611.7583368011484,baja,206,124,8913775930
2019,68689,San Vicente de Chucurí,Santander,TERRITORIAL,610.5375941636842,baja,354,242,27146579886
2019,76243,El Águila,Valle del Cauca,TERRITORIAL,610.0438046885074,baja,215,100,4174255314
2019,15476,Motavita,Boyacá,TERRITORIAL,609.4358592224763,baja,219,171,9468419953
2019,47675,Salamina,Magdalena,TERRITORIAL,607.3550450754814,baja,393,184,5594890310
2019,25368,Jerusalén,Cundinamarca,TERRITORIAL,605.514130988716,baja,119,64,4406000951
2019,50450,Puerto Concordia,Meta,TERRITORIAL,604.6639725780709,baja,304,207,15071876867
2019,15215,Corrales,Boyacá,TERRITORIAL,604.5746906446283,baja,171,107,3159071674
2019,18756,Solano,Caquetá,NACIONAL,600.3371879251247,baja,182,142,16278367808
2019,15325,Guayatá,Boyacá,TERRITORIAL,600.2577729081794,baja,144,97,5534717698
2019,68132,California,Santander,TERRITORIAL,598.4070518049513,baja,159,111,3367581090
2019,54109,Bucarasica,Norte de Santander,TERRITORIAL,598.278927260903,baja,164,111,5249587685
2019,68500,Oiba,Santander,TERRITORIAL,598.2702163205471,baja,236,169,10283457068
2019,19397,La Vega,Cauca,TERRITORIAL,597.1481829748568,baja,471,305,25386248912
2019,47001,Santa Marta,Magdalena,NACIONAL,596.8969828669256,baja,1284,988,102760709325
2019,05209,Concordia,Antioquia,TERRITORIAL,595.8586535264842,baja,328,237,20653386433
2019,15464,Mongua,Boyacá,TERRITORIAL,595.1571483315336,baja,300,170,5606023558
2019,05040,Anorí,Antioquia,TERRITORIAL,594.1900373737533,baja,465,279,19261832056
2019,05893,Yondó,Antioquia,TERRITORIAL,593.77412161993,baja,601,378,72350777154
2019,25645,San Antonio del Tequendama,Cundinamarca,TERRITORIAL,593.1291496358069,baja,513,255,10567791240
2019,68079,Barichara,Santander,TERRITORIAL,592.3389094858297,baja,347,201,9375011089
2019,41518,Paicol,Huila,TERRITORIAL,590.2564896421845,baja,397,217,7077235848
2019,25320,Guaduas,Cundinamarca,TERRITORIAL,589.4706420998008,baja,452,305,25555992504
2019,25862,Vergara,Cundinamarca,TERRITORIAL,587.9839015425567,baja,319,218,12976888093
2019,08560,Ponedera,Atlántico,TERRITORIAL,586.4109134329786,baja,363,168,3339804378
2019,68190,Cimitarra,Santander,TERRITORIAL,585.9384410650707,baja,578,369,36884897408
2019,25489,Nimaima,Cundinamarca,TERRITORIAL,585.8132003941867,baja,270,179,6414068591
2019,05761,Sopetrán,Antioquia,TERRITORIAL,585.3249962460288,baja,852,341,15606345453
2019,17001,Manizales,Caldas,NACIONAL,583.6672502224484,baja,4361,2446,376929278425
2019,25035,Anapoima,Cundinamarca,TERRITORIAL,583.3887920490165,baja,421,294,34856700380
2019,85400,Támara,Casanare,TERRITORIAL,582.127778137812,baja,171,131,10257020543
2019,73352,Icononzo,Tolima,NACIONAL,581.2205965150254,baja,58,32,230042202
2019,15226,Cuítiva,Boyacá,TERRITORIAL,572.9860302155425,baja,165,109,3983060337
2019,50287,Fuente de Oro,Meta,TERRITORIAL,572.9618111038357,baja,413,203,13636061175
2019,15172,Chinavita,Boyacá,TERRITORIAL,571.9907190275255,baja,142,95,4117905748
2019,47555,Plato,Magdalena,TERRITORIAL,570.5296717730859,baja,1441,410,17624489043
2019,15621,Rondón,Boyacá,TERRITORIAL,568.4416636613965,baja,225,154,3619338998
2019,25785,Tabio,Cundinamarca,TERRITORIAL,568.274075167819,baja,830,589,23858736103
2019,68861,Vélez,Santander,TERRITORIAL,567.1339726597918,baja,466,292,27080780400
2019,68755,Socorro,Santander,TERRITORIAL,565.8320390456053,baja,541,351,42476089696
2019,70221,Coveñas,Sucre,TERRITORIAL,565.5968672578157,baja,359,194,27835954501
2019,15087,Belén,Boyacá,TERRITORIAL,565.3430977409558,baja,173,141,6125102051
2019,05004,Abriaquí,Antioquia,TERRITORIAL,564.324731005741,baja,167,82,4103154118
2019,54344,Hacarí,Norte de Santander,TERRITORIAL,562.7337327919695,baja,177,112,9264487832
2019,25506,Venecia,Cundinamarca,TERRITORIAL,562.5560420515164,baja,148,104,3442913942
2019,15720,Sativanorte,Boyacá,TERRITORIAL,562.1374100174148,baja,225,79,3173708119
2019,81065,Arauquita,Arauca,TERRITORIAL,561.759725191648,baja,421,272,49862135922
2019,23079,Buenavista,Córdoba,TERRITORIAL,561.5189342965572,baja,475,205,24255121550
2019,13654,San Jacinto,Bolívar,TERRITORIAL,561.2442265347108,baja,273,151,9404978392
2019,17877,Viterbo,Caldas,TERRITORIAL,558.9298402164856,baja,487,325,10236120599
2019,15820,Tópaga,Boyacá,TERRITORIAL,558.446158370343,baja,156,106,4564395582
2019,23068,Ayapel,Córdoba,TERRITORIAL,557.8917292143178,baja,408,243,30403568866
2019,15542,Pesca,Boyacá,TERRITORIAL,557.8173272535619,baja,288,183,6375003226
2019,15293,Gachantivá,Boyacá,TERRITORIAL,555.8224973262759,baja,193,125,7277104913
2019,25718,Sasaima,Cundinamarca,TERRITORIAL,555.1836448830874,baja,245,150,7354756150
2019,41001,Neiva,Huila,NACIONAL,555.0533566961655,baja,862,666,461610862081
2019,52585,Pupiales,Nariño,TERRITORIAL,554.0219529471085,baja,881,436,13422878246
2019,73024,Alpujarra,Tolima,TERRITORIAL,553.1559450326515,baja,239,137,3912234827
2019,73520,Palocabildo,Tolima,TERRITORIAL,551.948159111812,baja,376,205,11234824425
2019,41016,Aipe,Huila,TERRITORIAL,551.4424400193823,baja,990,402,16046131755
2019,68773,Sucre,Santander,TERRITORIAL,551.4044939976307,baja,267,160,8015390086
2019,15189,Ciénega,Boyacá,TERRITORIAL,549.9236463275982,baja,196,139,4586257849
2019,25745,Simijaca,Cundinamarca,TERRITORIAL,549.8372780768115,baja,217,170,10091783834
2019,23570,Pueblo Nuevo,Córdoba,TERRITORIAL,549.8275141193526,baja,569,310,42816524000
2019,68533,Páramo,Santander,TERRITORIAL,549.199076479039,baja,221,157,6302319782
2019,54820,Toledo,Norte de Santander,TERRITORIAL,548.1420505390672,baja,368,258,14362271648
2019,47545,Pijiño del Carmen,Magdalena,TERRITORIAL,547.5223926944518,baja,496,252,9423803249
2019,68229,Curití,Santander,TERRITORIAL,547.2105216722831,baja,210,147,7179066663
2019,05665,San Pedro de Uraba,Antioquia,TERRITORIAL,543.6978353664142,baja,753,349,51811644271
2019,05172,Chigorodó,Antioquia,TERRITORIAL,541.4610548030255,baja,336,245,29340713807
2019,05284,Frontino,Antioquia,TERRITORIAL,539.6388444215752,baja,346,213,24203169218
2019,25200,Cogua,Cundinamarca,TERRITORIAL,537.9143092995264,baja,122,100,11527037016
2019,73268,Espinal,Tolima,NACIONAL,537.8984818347831,baja,55,40,829179559
2019,66456,Mistrató,Risaralda,TERRITORIAL,537.504767150381,baja,374,232,17645639167
2019,50325,Mapiripán,Meta,TERRITORIAL,536.8364710792096,baja,202,134,9012270569
2019,68179,Chipatá,Santander,TERRITORIAL,535.5602922001698,baja,227,161,6458290673
2019,15600,Ráquira,Boyacá,TERRITORIAL,535.1189582269088,baja,252,158,8763720092
2019,52473,Mosquera,Nariño,TERRITORIAL,535.0074760765046,baja,328,137,9587925560
2019,15218,Covarachía,Boyacá,TERRITORIAL,534.7952738576322,baja,191,113,6258711875
2019,68686,San Miguel,Santander,TERRITORIAL,533.2491133907479,baja,214,145,6555141490
2019,18094,Belén de los Andaquies,Caquetá,TERRITORIAL,533.0582331718294,baja,572,276,16764637367
2019,17442,Marmato,Caldas,TERRITORIAL,532.2617221291994,baja,497,204,8089155077
2019,05364,Jardín,Antioquia,TERRITORIAL,531.034600456556,baja,1005,308,9261889846
2019,23855,Valencia,Córdoba,TERRITORIAL,530.1883831146702,baja,228,152,20734146655
2019,76616,Riofrío,Valle del Cauca,TERRITORIAL,529.2291921671235,baja,355,271,8519481790
2019,15757,Socha,Boyacá,TERRITORIAL,528.5746433874579,baja,270,185,5448583937
2019,70702,San Juan de Betulia,Sucre,TERRITORIAL,526.6965405587592,baja,166,119,7038960056
2019,54498,Ocaña,Norte de Santander,TERRITORIAL,526.6503941240826,baja,1994,904,112450896797
2019,44560,Manaure,La Guajira,TERRITORIAL,525.9777052777147,baja,309,201,107631167495
2019,23162,Cereté,Córdoba,TERRITORIAL,525.8321140430329,baja,1600,621,43468579081
2019,15403,La Uvita,Boyacá,TERRITORIAL,524.4210909981488,baja,287,155,6284101309
2019,05266,Envigado,Antioquia,TERRITORIAL,523.9131842142122,baja,1629,1279,150488136226
2019,70523,Palmito,Sucre,TERRITORIAL,523.7305994386264,baja,203,139,9878996920
2019,13222,Clemencia,Bolívar,TERRITORIAL,523.5480607134806,baja,286,147,8375827565
2019,68522,Palmar,Santander,TERRITORIAL,522.4618621336762,baja,168,125,4756562989
2019,73124,Cajamarca,Tolima,TERRITORIAL,520.8721705739839,baja,766,389,24201554673
2019,15820,Tópaga,Boyacá,NACIONAL,519.9141966956812,baja,57,33,237921338
2019,15494,Nuevo Colón,Boyacá,TERRITORIAL,519.5295153093591,baja,237,151,6883214095
2019,76036,Andalucía,Valle del Cauca,TERRITORIAL,518.8954731173449,baja,507,272,13413419059
2019,25339,Gutiérrez,Cundinamarca,TERRITORIAL,518.8927009046512,baja,197,108,3400007093
2019,68013,Aguada,Santander,TERRITORIAL,517.2244949044943,baja,149,93,1483842659
2019,41078,Baraya,Huila,TERRITORIAL,516.8994741104102,baja,417,230,14953239634
2019,41319,Guadalupe,Huila,TERRITORIAL,516.5625066140528,baja,310,207,14382164179
2019,41001,Neiva,Huila,NO_DEFINIDO,516.2672216669371,baja,191,139,2456754065
2019,52786,Taminango,Nariño,TERRITORIAL,515.9826496803418,baja,905,392,12354457526
2019,41676,Santa María,Huila,TERRITORIAL,515.6174642849304,baja,212,139,2743372748
2019,19355,Inzá,Cauca,TERRITORIAL,515.6071982666379,baja,228,156,11532946158
2019,25486,Nemocón,Cundinamarca,TERRITORIAL,515.2320007932783,baja,492,315,21461655166
2019,73461,Murillo,Tolima,TERRITORIAL,512.532590553762,baja,174,129,2537157524
2019,05045,Apartadó,Antioquia,TERRITORIAL,511.6807582342401,baja,796,602,167915559911
2019,66400,La Virginia,Risaralda,TERRITORIAL,511.067003407543,baja,723,493,45989729383
2019,68320,Guadalupe,Santander,TERRITORIAL,511.0653063530021,baja,191,129,5217736948
2019,05086,Belmira,Antioquia,TERRITORIAL,510.83636872055956,baja,262,199,16176852016
2019,66088,Belén de Umbría,Risaralda,TERRITORIAL,510.8001662075369,baja,588,365,30959692765
2019,15109,Buenavista,Boyacá,TERRITORIAL,509.6636202760287,baja,226,133,7258837123
2019,15455,Miraflores,Boyacá,TERRITORIAL,506.7743076116201,baja,428,268,15585059064
2019,76895,Zarzal,Valle del Cauca,TERRITORIAL,506.2607516157037,baja,610,321,29626812846
2019,15516,Paipa,Boyacá,TERRITORIAL,505.2126810000087,baja,720,583,26113584878
2019,15368,Jericó,Boyacá,TERRITORIAL,504.884063031681,baja,244,162,7431574062
2019,76563,Pradera,Valle del Cauca,TERRITORIAL,504.8827209769313,baja,463,333,10896856082
2019,05120,Cáceres,Antioquia,TERRITORIAL,502.12038504957985,baja,260,182,20733227773
2019,68468,Molagavita,Santander,TERRITORIAL,501.2186089540428,baja,216,144,5543654111
2019,17446,Marulanda,Caldas,TERRITORIAL,501.20699733166657,baja,51,46,370100942
2019,86755,San Francisco,Putumayo,TERRITORIAL,501.07176346282074,baja,276,140,3431138805
2019,68264,Encino,Santander,TERRITORIAL,498.4954636230332,baja,177,112,4838367859
2019,05234,Dabeiba,Antioquia,TERRITORIAL,497.1101753138138,baja,764,307,32505235344
2019,25772,Suesca,Cundinamarca,TERRITORIAL,496.5257119001553,baja,429,293,9487559356
2019,52683,Sandoná,Nariño,TERRITORIAL,495.9653938723514,baja,521,239,10295292819
2019,05315,Guadalupe,Antioquia,TERRITORIAL,495.1831279881483,baja,218,125,13629482326
2019,20001,Valledupar,Cesar,NO_DEFINIDO,495.0162887137585,baja,147,86,378716520
2019,76246,El Cairo,Valle del Cauca,TERRITORIAL,494.5110196958919,baja,279,167,5587302658
2019,05042,Santafé de Antioquia,Antioquia,TERRITORIAL,494.371566778395,baja,656,469,36008166260
2019,76364,Jamundí,Valle del Cauca,TERRITORIAL,494.14454867978577,baja,1647,1169,71437083892
2019,15897,Zetaquira,Boyacá,TERRITORIAL,491.453611174148,baja,228,167,6796550810
2019,19142,Caloto,Cauca,TERRITORIAL,491.0224144005018,baja,633,350,29475207691
2019,15763,Sotaquirá,Boyacá,TERRITORIAL,490.0071371197731,baja,287,202,5376971968
2019,05059,Armenia,Antioquia,TERRITORIAL,489.68766590117883,baja,298,187,9212685614
2019,25307,Girardot,Cundinamarca,TERRITORIAL,489.57328627153095,baja,1503,1123,85506988135
2019,41006,Acevedo,Huila,TERRITORIAL,488.13460680143845,baja,676,324,21190119401
2019,76113,Bugalagrande,Valle del Cauca,TERRITORIAL,487.96827292189545,baja,714,465,23893984018
2019,23807,Tierralta,Córdoba,TERRITORIAL,487.4830707395576,baja,281,173,47464515632
2019,13001,Cartagena,Bolívar,NACIONAL,487.42155717085797,baja,1923,1549,264453306253
2019,70473,Morroa,Sucre,TERRITORIAL,487.1168698568213,baja,550,257,7591198712
2019,70400,La Unión,Sucre,TERRITORIAL,486.5686577366853,baja,199,132,11368848714
2019,54871,Villa Caro,Norte de Santander,TERRITORIAL,486.47996481460297,baja,179,119,6484368117
2019,23580,Puerto Libertador,Córdoba,TERRITORIAL,486.0410053622749,baja,246,164,25454567696
2019,11001,Bogotá D.C.,Bogotá,TERRITORIAL,485.485746721658,baja,81245,56620,13045539179402
2019,70001,Sincelejo,Sucre,NACIONAL,484.64998143823834,baja,249,207,8422493919
2019,05250,El Bagre,Antioquia,TERRITORIAL,484.1584128318367,baja,405,240,20952559415
2019,25099,Bojacá,Cundinamarca,TERRITORIAL,479.44514666523395,baja,232,205,11621797011
2019,15224,Cucaita,Boyacá,TERRITORIAL,478.9559798604538,baja,239,187,6802622397
2019,15774,Susacón,Boyacá,TERRITORIAL,478.51180443043194,baja,132,105,2235797228
2019,05490,Necoclí,Antioquia,TERRITORIAL,476.63452768707975,baja,1426,316,43850478355
2019,15187,Chivatá,Boyacá,TERRITORIAL,475.76029292763593,baja,252,146,6489172646
2019,19212,Corinto,Cauca,TERRITORIAL,474.54321487865434,baja,288,185,9136912600
2019,05237,Don Matías,Antioquia,TERRITORIAL,473.91785215226565,baja,374,244,26625485703
2019,47798,Tenerife,Magdalena,TERRITORIAL,469.35680641975205,baja,341,118,1699067991
2019,66572,Pueblo Rico,Risaralda,TERRITORIAL,469.2887298609046,baja,287,204,11462990711
2019,41357,Iquira,Huila,TERRITORIAL,469.12889994744404,baja,425,216,4425865952
2019,73408,Lérida,Tolima,TERRITORIAL,468.94328521405663,baja,968,478,20219617230
2019,19743,Silvia,Cauca,TERRITORIAL,468.9284191478608,baja,334,181,12764569934
2019,85225,Nunchía,Casanare,TERRITORIAL,468.6353727326859,baja,236,141,12547693435
2019,05360,Itagui,Antioquia,TERRITORIAL,467.14504251762537,baja,6080,1144,266114917079
2019,15092,Betéitiva,Boyacá,TERRITORIAL,464.56691539302284,baja,156,108,5475086436
2019,66682,Santa Rosa de Cabal,Risaralda,NO_DEFINIDO,464.3019871717681,baja,105,68,138952904
2019,25596,Quipile,Cundinamarca,TERRITORIAL,464.144249475597,baja,180,135,5783393404
2019,54377,Labateca,Norte de Santander,TERRITORIAL,463.7575324970995,baja,155,102,5199774729
2019,15806,Tibasosa,Boyacá,TERRITORIAL,463.7110511846781,baja,395,263,14631494984
2019,05756,Sonson,Antioquia,TERRITORIAL,463.5586535201415,baja,2838,752,54880238428
2019,52079,Barbacoas,Nariño,TERRITORIAL,462.0741731358178,baja,807,490,33974054091
2019,41378,La Argentina,Huila,TERRITORIAL,461.88372686583955,baja,330,179,7319505842
2019,68377,La Belleza,Santander,TERRITORIAL,461.6192496574238,baja,233,167,11636810254
2019,70708,San Marcos,Sucre,NACIONAL,460.9475436591262,baja,38,35,514591378
2019,54128,Cachirá,Norte de Santander,TERRITORIAL,459.09780005706824,baja,252,128,7408773893
2019,25398,La Peña,Cundinamarca,TERRITORIAL,456.780301196877,baja,259,160,8788956398
2019,05308,Girardota,Antioquia,TERRITORIAL,455.91010451411205,baja,1118,686,53139807882
2019,68266,Enciso,Santander,TERRITORIAL,455.571788256364,baja,198,128,7032536724
2019,25312,Granada,Cundinamarca,TERRITORIAL,455.33152667030237,baja,245,152,8751854279
2019,05842,Uramita,Antioquia,TERRITORIAL,454.59077621698145,baja,275,118,1881508317
2019,25518,Paime,Cundinamarca,TERRITORIAL,454.172669454714,baja,269,155,10058836955
2019,19513,Padilla,Cauca,TERRITORIAL,451.9967894718542,baja,130,82,1331007553
2019,05001,Medellín,Antioquia,OTRO,449.0145466907593,baja,117,102,23301085037
2019,76834,Tuluá,Valle del Cauca,NO_DEFINIDO,448.46846433670487,baja,842,211,1242493452
2019,47189,Ciénaga,Magdalena,TERRITORIAL,447.83069827290683,baja,2868,947,99082262878
2019,97666,Taraira,Vaupés,TERRITORIAL,447.5254108379075,baja,158,77,5174014985
2019,47318,Guamal,Magdalena,TERRITORIAL,447.1171993312168,baja,538,291,14242255535
2019,15491,Nobsa,Boyacá,TERRITORIAL,446.894719782038,baja,569,379,27993804624
2019,25599,Apulo,Cundinamarca,TERRITORIAL,446.6294785326797,baja,404,234,9792252312
2019,52356,Ipiales,Nariño,NACIONAL,444.3626834984069,baja,59,45,224218301
2019,13688,Santa Rosa del Sur,Bolívar,TERRITORIAL,443.09216809411464,baja,542,317,22943366675
2019,47570,Puebloviejo,Magdalena,TERRITORIAL,443.0491585632006,baja,622,274,5886593257
2019,25290,Fusagasugá,Cundinamarca,NACIONAL,442.3554496567716,baja,117,88,2131008294
2019,25178,Chipaque,Cundinamarca,TERRITORIAL,442.0230775792444,baja,266,177,11309756777
2019,15676,San Miguel de Sema,Boyacá,TERRITORIAL,441.24586762075495,baja,162,118,4261405039
2019,66594,Quinchía,Risaralda,TERRITORIAL,441.20201137771255,baja,738,364,13392403257
2019,05615,Rionegro,Antioquia,NACIONAL,440.7121311163645,baja,78,65,4390198168
2019,66687,Santuario,Risaralda,TERRITORIAL,439.73184126816363,baja,462,257,12262123055
2019,18756,Solano,Caquetá,TERRITORIAL,439.5189476243721,baja,402,185,14660934228
2019,68217,Coromoro,Santander,TERRITORIAL,438.0783791195781,baja,263,178,7353867430
2019,54520,Pamplonita,Norte de Santander,TERRITORIAL,437.93219162843826,baja,235,97,4964205821
2019,68167,Charalá,Santander,TERRITORIAL,437.8587181688545,baja,248,158,9888497251
2019,08001,Barranquilla,Atlántico,NO_DEFINIDO,436.2463194773035,baja,100,85,3309723494
2019,05310,Gómez Plata,Antioquia,TERRITORIAL,434.35970995796515,baja,560,275,13073070618
2019,13673,Santa Catalina,Bolívar,NACIONAL,432.89170302096016,baja,76,35,272015000
2019,52250,El Charco,Nariño,TERRITORIAL,432.0715007700568,baja,269,193,4966308658
2019,73483,Natagaima,Tolima,TERRITORIAL,430.81775811260604,baja,294,205,5740163821
2019,68855,Valle de San José,Santander,TERRITORIAL,430.7669993247417,baja,239,134,6245105482
2019,70771,Sucre,Sucre,NACIONAL,429.7299479003052,baja,73,49,215593668
2019,52203,Colón,Nariño,TERRITORIAL,428.87550977134816,baja,741,276,49584556322
2019,68780,Suratá,Santander,TERRITORIAL,428.8635233150803,baja,288,162,5108400178
2019,15599,Ramiriquí,Boyacá,TERRITORIAL,427.2897363873402,baja,400,267,14703727143
2019,05861,Venecia,Antioquia,TERRITORIAL,423.4303768114259,baja,843,309,18557206847
2019,68820,Tona,Santander,TERRITORIAL,422.76056064463336,baja,283,174,7799213696
2019,76122,Caicedonia,Valle del Cauca,TERRITORIAL,421.9814813171657,baja,569,309,17963369564
2019,17433,Manzanares,Caldas,TERRITORIAL,421.31959167903835,baja,1069,361,13081564182
2019,20710,San Alberto,Cesar,TERRITORIAL,419.42038849885324,baja,350,205,6582782764
2019,05697,El Santuario,Antioquia,TERRITORIAL,416.09646035885976,baja,578,387,20185398191
2019,73030,Ambalema,Tolima,NACIONAL,416.019119870426,baja,99,56,645067686
2019,15507,Otanche,Boyacá,TERRITORIAL,414.767322731028,baja,361,179,13034057467
2019,05579,Puerto Berrío,Antioquia,TERRITORIAL,414.0124776417824,baja,601,350,33939609248
2019,18001,Florencia,Caquetá,TERRITORIAL,413.8869332381571,baja,3539,1808,283844284877
2019,15407,Villa de Leyva,Boyacá,TERRITORIAL,411.9344126826618,baja,434,341,23440013622
2019,25040,Anolaima,Cundinamarca,TERRITORIAL,411.6158525936181,baja,482,260,7242870626
2019,54874,Villa del Rosario,Norte de Santander,TERRITORIAL,411.58765829539806,baja,1481,704,50320741315
2019,76736,Sevilla,Valle del Cauca,TERRITORIAL,410.5932029899622,baja,670,359,20577776437
2019,25662,San Juan de Río Seco,Cundinamarca,TERRITORIAL,408.2372729773794,baja,527,294,8902597317
2019,25743,Silvania,Cundinamarca,TERRITORIAL,405.8325848363636,baja,1017,446,16918421133
2019,27250,El Litoral del San Juan,Chocó,TERRITORIAL,405.2210430691414,baja,270,117,5686603330
2019,23001,Montería,Córdoba,NACIONAL,404.3594256479193,baja,509,364,104253255660
2019,25572,Puerto Salgar,Cundinamarca,TERRITORIAL,404.1762880251566,baja,326,228,9850780353
2019,25286,Funza,Cundinamarca,TERRITORIAL,403.3854315519347,baja,970,848,114966371173
2019,05148,El Carmen de Viboral,Antioquia,TERRITORIAL,400.7486145209474,baja,482,345,40165783269
2019,25530,Paratebueno,Cundinamarca,TERRITORIAL,400.6925242756725,baja,296,206,14230917343
2019,97001,Mitú,Vaupés,TERRITORIAL,400.44780364951987,baja,1331,916,208495937199
2019,27372,Juradó,Chocó,TERRITORIAL,400.44152983516494,baja,50,34,1023099106
2019,52835,San Andrés de Tumaco,Nariño,TERRITORIAL,400.18704379547745,baja,2654,1070,103162287744
2019,15131,Caldas,Boyacá,TERRITORIAL,400.0812579677772,baja,139,116,4536342667
2019,25214,Cota,Cundinamarca,TERRITORIAL,398.6735390678008,baja,1279,1123,113413398672
2019,63130,Calarca,Quindío,TERRITORIAL,397.90787714346015,baja,1857,880,28817273214
2019,19821,Toribio,Cauca,TERRITORIAL,397.7569185672172,baja,388,247,19134015501
2019,54223,Cucutilla,Norte de Santander,TERRITORIAL,395.9605888316837,baja,401,225,6711890137
2019,52573,Puerres,Nariño,TERRITORIAL,395.51351614016227,baja,807,330,10063249235
2019,73624,Rovira,Tolima,TERRITORIAL,395.0790836055757,baja,845,359,18951838525
2019,73585,Purificación,Tolima,TERRITORIAL,394.9566518913175,baja,1717,624,38927130969
2019,18029,Albania,Caquetá,TERRITORIAL,394.68398679325446,baja,149,93,3909268362
2019,41799,Tello,Huila,TERRITORIAL,392.03807832711567,baja,452,268,13111493394
2019,85010,Aguazul,Casanare,TERRITORIAL,391.5331234364569,baja,1390,745,97718620143
2019,68397,La Paz,Santander,TERRITORIAL,391.4372090375612,baja,201,132,5579010868
2019,15690,Santa María,Boyacá,TERRITORIAL,391.09470207436783,baja,197,152,7997072621
2019,68344,Hato,Santander,TERRITORIAL,391.03933152198204,baja,129,89,3139524779
2019,15176,Chiquinquirá,Boyacá,TERRITORIAL,390.36017365618966,baja,1088,703,65953137899
2019,86001,Mocoa,Putumayo,NACIONAL,390.22444809265704,baja,158,152,4553832515
2019,19845,Villa Rica,Cauca,TERRITORIAL,389.8635608400591,baja,141,82,3133884911
2019,47745,Sitionuevo,Magdalena,TERRITORIAL,389.810517832826,baja,1118,506,13804521758
2019,15580,Quípama,Boyacá,TERRITORIAL,389.1730670860683,baja,266,178,8339184644
2019,76248,El Cerrito,Valle del Cauca,TERRITORIAL,387.4064809486428,baja,210,150,15296984037
2019,25430,Madrid,Cundinamarca,TERRITORIAL,385.54315466500054,baja,1262,1060,104891086151
2019,52022,Aldana,Nariño,TERRITORIAL,384.7851676709345,baja,558,271,8126259413
2019,41530,Palestina,Huila,TERRITORIAL,383.61215244376467,baja,667,306,12330857439
2019,76147,Cartago,Valle del Cauca,TERRITORIAL,381.4838788873416,baja,1202,630,66459180010
2019,25793,Tausa,Cundinamarca,TERRITORIAL,380.2681562386118,baja,271,201,6461712481
2019,19130,Cajibío,Cauca,TERRITORIAL,380.2507163144488,baja,318,199,13563143055
2019,94001,Inírida,Guainía,TERRITORIAL,378.9951080790106,baja,1343,944,171438200374
2019,05145,Caramanta,Antioquia,TERRITORIAL,378.1494534468756,baja,350,166,4229579186
2019,25126,Cajicá,Cundinamarca,TERRITORIAL,377.4872032528311,baja,1324,1081,94004416138
2019,05495,Nechí,Antioquia,TERRITORIAL,376.17827238166086,baja,249,187,10742067514
2019,15332,Güicán,Boyacá,TERRITORIAL,375.1447265267904,baja,323,155,9008515189
2019,05376,La Ceja,Antioquia,TERRITORIAL,375.09807823669007,baja,1350,597,50943747636
2019,73504,Ortega,Tolima,TERRITORIAL,374.812598109941,baja,646,310,22387114877
2019,15839,Tutazá,Boyacá,TERRITORIAL,373.8076773420226,baja,147,92,4280647455
2019,25320,Guaduas,Cundinamarca,NACIONAL,372.98673824186045,baja,329,161,7380141049
2019,15550,Pisba,Boyacá,TERRITORIAL,372.29623760064703,baja,187,117,4868484973
2019,15804,Tibaná,Boyacá,TERRITORIAL,371.46827129971,baja,298,197,6966219026
2019,73449,Melgar,Tolima,TERRITORIAL,370.13145930967033,baja,1778,793,53868782441
2019,68211,Contratación,Santander,NACIONAL,370.07388446036884,baja,107,86,1447224494
2019,50683,San Juan de Arama,Meta,TERRITORIAL,369.8449353752432,baja,215,110,3455579367
2019,18205,Curillo,Caquetá,TERRITORIAL,369.4278925603141,baja,197,129,6386744923
2019,25736,Sesquilé,Cundinamarca,TERRITORIAL,367.15707425657405,baja,881,453,21242183633
2019,23417,Lorica,Córdoba,TERRITORIAL,366.9842417700624,baja,1447,878,95260465767
2019,52885,Yacuanquer,Nariño,TERRITORIAL,365.2899161183798,baja,615,353,6984154291
2019,41298,Garzón,Huila,TERRITORIAL,364.06645959838096,baja,1439,738,39315593586
2019,68271,Florián,Santander,TERRITORIAL,363.5922678885512,baja,292,191,12298620508
2019,18001,Florencia,Caquetá,NACIONAL,360.75001560459356,baja,319,258,19057346995
2019,99524,La Primavera,Vichada,TERRITORIAL,360.6317638438258,baja,382,207,12416313195
2019,05030,Amagá,Antioquia,TERRITORIAL,360.2516955297869,baja,427,266,14964272625
2019,18247,El Doncello,Caquetá,TERRITORIAL,358.7061877654022,baja,768,386,27041292348
2019,08436,Manatí,Atlántico,TERRITORIAL,356.857614018792,baja,233,106,1841274927
2019,20400,La Jagua de Ibirico,Cesar,TERRITORIAL,356.19458956020935,baja,786,531,171912151958
2019,50689,San Martín,Meta,TERRITORIAL,354.6931895867128,baja,396,317,22981000453
2019,41615,Rivera,Huila,TERRITORIAL,351.6544664420029,baja,482,351,12077556909
2019,66001,Pereira,Risaralda,NACIONAL,350.20765243513773,baja,385,321,29244997102
2019,05792,Tarso,Antioquia,TERRITORIAL,349.1568240436639,baja,420,216,8408632871
2019,41206,Colombia,Huila,TERRITORIAL,347.38746170187835,baja,244,167,3858019190
2019,15759,Sogamoso,Boyacá,TERRITORIAL,347.22947097520085,baja,2496,1427,121899415928
2019,76606,Restrepo,Valle del Cauca,TERRITORIAL,347.0228653068343,baja,388,240,5761914267
2019,52256,El Rosario,Nariño,TERRITORIAL,345.6124766400448,baja,761,343,10241454304
